"","X","location","number","ABC","DateTime","Air_Temp","Tire","Tire_b","Soil","RH","Tire_RH","Solar","pcpn","dwpt","wdir","wspd","wspd_max","wstdv","Diff","Diff.S","Diff.ST","Diff.RH","Diff.b","condition","pull.date","sheet"
"18125",36533,"CTR","0",NA,2022-04-04 17:00:00,NA,3.354,NA,NA,NA,46.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18126",36534,"CTR","0",NA,2022-04-04 18:00:00,NA,2.877,NA,NA,NA,46.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18127",36535,"CTR","0",NA,2022-04-04 19:00:00,NA,2.93,NA,NA,NA,46.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18128",36536,"CTR","0",NA,2022-04-04 20:00:00,NA,3.354,NA,NA,NA,47.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18129",36537,"CTR","0",NA,2022-04-04 21:00:00,NA,3.88,NA,NA,NA,46.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18130",36538,"CTR","0",NA,2022-04-04 22:00:00,NA,2.956,NA,NA,NA,46.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18131",36539,"CTR","0",NA,2022-04-04 23:00:00,NA,3.089,NA,NA,NA,47.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18132",36540,"CTR","0",NA,2022-04-05 00:00:00,NA,3.195,NA,NA,NA,46.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18133",36541,"CTR","0",NA,2022-04-05 01:00:00,NA,2.93,NA,NA,NA,47.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18134",36542,"CTR","0",NA,2022-04-05 02:00:00,NA,3.354,NA,NA,NA,47.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18135",36543,"CTR","0",NA,2022-04-05 03:00:00,NA,2.983,NA,NA,NA,46.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18136",36544,"CTR","0",NA,2022-04-05 04:00:00,NA,3.089,NA,NA,NA,47.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18137",36545,"CTR","0",NA,2022-04-05 05:00:00,NA,3.433,NA,NA,NA,47.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18138",36546,"CTR","0",NA,2022-04-05 06:00:00,NA,2.983,NA,NA,NA,47.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18139",36547,"CTR","0",NA,2022-04-05 07:00:00,NA,3.195,NA,NA,NA,47.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18140",36548,"CTR","0",NA,2022-04-05 08:00:00,NA,3.406,NA,NA,NA,47.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18141",36549,"CTR","0",NA,2022-04-05 09:00:00,NA,2.903,NA,NA,NA,48.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18142",36550,"CTR","0",NA,2022-04-05 10:00:00,NA,3.38,NA,NA,NA,47.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18143",36551,"CTR","0",NA,2022-04-05 11:00:00,NA,2.93,NA,NA,NA,47.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18144",36552,"CTR","0",NA,2022-04-05 12:00:00,NA,3.195,NA,NA,NA,47.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18145",36553,"CTR","0",NA,2022-04-05 13:00:00,NA,3.036,NA,NA,NA,48.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18146",36554,"CTR","0",NA,2022-04-05 14:00:00,NA,3.142,NA,NA,NA,48.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18147",36555,"CTR","0",NA,2022-04-05 15:00:00,NA,2.983,NA,NA,NA,48.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18148",36556,"CTR","0",NA,2022-04-05 16:00:00,NA,3.354,NA,NA,NA,48.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18149",36557,"CTR","0",NA,2022-04-05 17:00:00,NA,3.036,NA,NA,NA,47.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18150",36558,"CTR","0",NA,2022-04-05 18:00:00,NA,3.089,NA,NA,NA,48.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18151",36559,"CTR","0",NA,2022-04-05 19:00:00,NA,3.38,NA,NA,NA,47.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18152",36560,"CTR","0",NA,2022-04-05 20:00:00,NA,2.983,NA,NA,NA,47.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18153",36561,"CTR","0",NA,2022-04-05 21:00:00,NA,3.248,NA,NA,NA,48.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18154",36562,"CTR","0",NA,2022-04-05 22:00:00,NA,3.221,NA,NA,NA,47.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18155",36563,"CTR","0",NA,2022-04-05 23:00:00,NA,2.983,NA,NA,NA,48.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18156",36564,"CTR","0",NA,2022-04-06 00:00:00,NA,3.406,NA,NA,NA,48.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18157",36565,"CTR","0",NA,2022-04-06 01:00:00,NA,4.063,NA,NA,NA,48.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18158",36566,"CTR","0",NA,2022-04-06 02:00:00,NA,3.617,NA,NA,NA,48.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18159",36567,"CTR","0",NA,2022-04-06 03:00:00,NA,3.512,NA,NA,NA,48.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18160",36568,"CTR","0",NA,2022-04-06 04:00:00,NA,2.93,NA,NA,NA,48.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18161",36569,"CTR","0",NA,2022-04-06 05:00:00,NA,3.248,NA,NA,NA,48.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18162",36570,"CTR","0",NA,2022-04-06 06:00:00,NA,2.93,NA,NA,NA,48.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18163",36571,"CTR","0",NA,2022-04-06 07:00:00,NA,3.221,NA,NA,NA,48.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18164",36572,"CTR","0",NA,2022-04-06 08:00:00,NA,3.221,NA,NA,NA,47.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18165",36573,"CTR","0",NA,2022-04-06 09:00:00,NA,3.009,NA,NA,NA,48.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18166",36574,"CTR","0",NA,2022-04-06 10:00:00,NA,3.406,NA,NA,NA,48.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18167",36575,"CTR","0",NA,2022-04-06 11:00:00,NA,2.983,NA,NA,NA,48.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18168",36576,"CTR","0",NA,2022-04-06 12:00:00,NA,3.195,NA,NA,NA,48.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18169",36577,"CTR","0",NA,2022-04-06 13:00:00,NA,3.301,NA,NA,NA,47.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18170",36578,"CTR","0",NA,2022-04-06 14:00:00,NA,2.797,NA,NA,NA,48.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18171",36579,"CTR","0",NA,2022-04-06 15:00:00,NA,3.248,NA,NA,NA,48.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18172",36580,"CTR","0",NA,2022-04-06 16:00:00,NA,3.274,NA,NA,NA,47.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18173",36581,"CTR","0",NA,2022-04-06 17:00:00,NA,3.009,NA,NA,NA,48.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18174",36582,"CTR","0",NA,2022-04-06 18:00:00,NA,3.406,NA,NA,NA,48.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18175",36583,"CTR","0",NA,2022-04-06 19:00:00,NA,3.116,NA,NA,NA,47.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18176",36584,"CTR","0",NA,2022-04-06 20:00:00,NA,3.089,NA,NA,NA,48.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18177",36585,"CTR","0",NA,2022-04-06 21:00:00,NA,3.512,NA,NA,NA,47.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18178",36586,"CTR","0",NA,2022-04-06 22:00:00,NA,3.089,NA,NA,NA,47.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18179",36587,"CTR","0",NA,2022-04-06 23:00:00,NA,3.195,NA,NA,NA,48.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18180",36588,"CTR","0",NA,2022-04-07 00:00:00,NA,3.406,NA,NA,NA,47.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18181",36589,"CTR","0",NA,2022-04-07 01:00:00,NA,2.983,NA,NA,NA,47.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18182",36590,"CTR","0",NA,2022-04-07 02:00:00,NA,3.354,NA,NA,NA,48.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18183",36591,"CTR","0",NA,2022-04-07 03:00:00,NA,3.063,NA,NA,NA,47.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18184",36592,"CTR","0",NA,2022-04-07 04:00:00,NA,3.089,NA,NA,NA,48.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18185",36593,"CTR","0",NA,2022-04-07 05:00:00,NA,4.35,NA,NA,NA,47.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18186",36594,"CTR","0",NA,2022-04-07 06:00:00,NA,3.301,NA,NA,NA,47.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18187",36595,"CTR","0",NA,2022-04-07 07:00:00,NA,3.063,NA,NA,NA,48.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18188",36596,"CTR","0",NA,2022-04-07 08:00:00,NA,3.142,NA,NA,NA,49.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18189",36597,"CTR","0",NA,2022-04-07 09:00:00,NA,2.877,NA,NA,NA,48.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18190",36598,"CTR","0",NA,2022-04-07 10:00:00,NA,3.38,NA,NA,NA,48.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18191",36599,"CTR","0",NA,2022-04-07 11:00:00,NA,3.221,NA,NA,NA,47.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18192",36600,"CTR","0",NA,2022-04-07 12:00:00,NA,3.116,NA,NA,NA,48.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18193",36601,"CTR","0",NA,2022-04-07 13:00:00,NA,3.459,NA,NA,NA,48.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18194",36602,"CTR","0",NA,2022-04-07 14:00:00,NA,3.063,NA,NA,NA,47.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18195",36603,"CTR","0",NA,2022-04-07 15:00:00,NA,3.195,NA,NA,NA,48.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18196",36604,"CTR","0",NA,2022-04-07 16:00:00,NA,3.221,NA,NA,NA,47.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18197",36605,"CTR","0",NA,2022-04-07 17:00:00,NA,2.983,NA,NA,NA,47.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18198",36606,"CTR","0",NA,2022-04-07 18:00:00,NA,3.354,NA,NA,NA,48.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18199",36607,"CTR","0",NA,2022-04-07 19:00:00,NA,3.142,NA,NA,NA,47.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18200",36608,"CTR","0",NA,2022-04-07 20:00:00,NA,3.036,NA,NA,NA,47.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18201",36609,"CTR","0",NA,2022-04-07 21:00:00,NA,3.406,NA,NA,NA,48.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18202",36610,"CTR","0",NA,2022-04-07 22:00:00,NA,3.142,NA,NA,NA,47.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18203",36611,"CTR","0",NA,2022-04-07 23:00:00,NA,3.036,NA,NA,NA,47.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18204",36612,"CTR","0",NA,2022-04-08 00:00:00,NA,3.433,NA,NA,NA,48.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18205",36613,"CTR","0",NA,2022-04-08 01:00:00,NA,3.168,NA,NA,NA,47.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18206",36614,"CTR","0",NA,2022-04-08 02:00:00,NA,3.036,NA,NA,NA,47.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18207",36615,"CTR","0",NA,2022-04-08 03:00:00,NA,3.406,NA,NA,NA,48.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18208",36616,"CTR","0",NA,2022-04-08 04:00:00,NA,3.063,NA,NA,NA,47.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18209",36617,"CTR","0",NA,2022-04-08 05:00:00,NA,2.983,NA,NA,NA,47.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18210",36618,"CTR","0",NA,2022-04-08 06:00:00,NA,3.354,NA,NA,NA,47.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18211",36619,"CTR","0",NA,2022-04-08 07:00:00,NA,3.089,NA,NA,NA,47.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18212",36620,"CTR","0",NA,2022-04-08 08:00:00,NA,3.009,NA,NA,NA,47.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18213",36621,"CTR","0",NA,2022-04-08 09:00:00,NA,4.506,NA,NA,NA,48.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18214",36622,"CTR","0",NA,2022-04-08 10:00:00,NA,3.116,NA,NA,NA,48.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18215",36623,"CTR","0",NA,2022-04-08 11:00:00,NA,3.406,NA,NA,NA,48.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18216",36624,"CTR","0",NA,2022-04-08 12:00:00,NA,3.063,NA,NA,NA,47.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18217",36625,"CTR","0",NA,2022-04-08 13:00:00,NA,3.221,NA,NA,NA,47.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18218",36626,"CTR","0",NA,2022-04-08 14:00:00,NA,3.485,NA,NA,NA,47.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18219",36627,"CTR","0",NA,2022-04-08 15:00:00,NA,3.089,NA,NA,NA,47.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18220",36628,"CTR","0",NA,2022-04-08 16:00:00,NA,3.327,NA,NA,NA,47.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18221",36629,"CTR","0",NA,2022-04-08 17:00:00,NA,3.433,NA,NA,NA,47.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18222",36630,"CTR","0",NA,2022-04-08 18:00:00,NA,3.142,NA,NA,NA,47.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18223",36631,"CTR","0",NA,2022-04-08 19:00:00,NA,3.354,NA,NA,NA,47.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18224",36632,"CTR","0",NA,2022-04-08 20:00:00,NA,3.459,NA,NA,NA,47.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18225",36633,"CTR","0",NA,2022-04-08 21:00:00,NA,3.195,NA,NA,NA,47.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18226",36634,"CTR","0",NA,2022-04-08 22:00:00,NA,3.459,NA,NA,NA,47.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18227",36635,"CTR","0",NA,2022-04-08 23:00:00,NA,3.485,NA,NA,NA,47.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18228",36636,"CTR","0",NA,2022-04-09 00:00:00,NA,3.221,NA,NA,NA,47.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18229",36637,"CTR","0",NA,2022-04-09 01:00:00,NA,3.485,NA,NA,NA,47.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18230",36638,"CTR","0",NA,2022-04-09 02:00:00,NA,3.538,NA,NA,NA,47.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18231",36639,"CTR","0",NA,2022-04-09 03:00:00,NA,3.248,NA,NA,NA,47.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18232",36640,"CTR","0",NA,2022-04-09 04:00:00,NA,3.406,NA,NA,NA,47.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18233",36641,"CTR","0",NA,2022-04-09 05:00:00,NA,3.564,NA,NA,NA,47.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18234",36642,"CTR","0",NA,2022-04-09 06:00:00,NA,3.195,NA,NA,NA,47.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18235",36643,"CTR","0",NA,2022-04-09 07:00:00,NA,3.354,NA,NA,NA,47.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18236",36644,"CTR","0",NA,2022-04-09 08:00:00,NA,3.696,NA,NA,NA,47.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18237",36645,"CTR","0",NA,2022-04-09 09:00:00,NA,3.406,NA,NA,NA,47.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18238",36646,"CTR","0",NA,2022-04-09 10:00:00,NA,3.195,NA,NA,NA,47.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18239",36647,"CTR","0",NA,2022-04-09 11:00:00,NA,2.877,NA,NA,NA,47.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18240",36648,"CTR","0",NA,2022-04-09 12:00:00,NA,2.983,NA,NA,NA,47.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18241",36649,"CTR","0",NA,2022-04-09 13:00:00,NA,4.662,NA,NA,NA,47.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18242",36650,"CTR","0",NA,2022-04-09 14:00:00,NA,3.248,NA,NA,NA,47.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18243",36651,"CTR","0",NA,2022-04-09 15:00:00,NA,2.77,NA,NA,NA,47.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18244",36652,"CTR","0",NA,2022-04-09 16:00:00,NA,3.009,NA,NA,NA,48.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18245",36653,"CTR","0",NA,2022-04-09 17:00:00,NA,3.116,NA,NA,NA,47.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18246",36654,"CTR","0",NA,2022-04-09 18:00:00,NA,2.823,NA,NA,NA,47.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18247",36655,"CTR","0",NA,2022-04-09 19:00:00,NA,2.877,NA,NA,NA,47.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18248",36656,"CTR","0",NA,2022-04-09 20:00:00,NA,3.301,NA,NA,NA,47.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18249",36657,"CTR","0",NA,2022-04-09 21:00:00,NA,3.116,NA,NA,NA,47.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18250",36658,"CTR","0",NA,2022-04-09 22:00:00,NA,2.85,NA,NA,NA,47.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18251",36659,"CTR","0",NA,2022-04-09 23:00:00,NA,3.009,NA,NA,NA,47.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18252",36660,"CTR","0",NA,2022-04-10 00:00:00,NA,3.301,NA,NA,NA,47.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18253",36661,"CTR","0",NA,2022-04-10 01:00:00,NA,3.063,NA,NA,NA,47.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18254",36662,"CTR","0",NA,2022-04-10 02:00:00,NA,2.903,NA,NA,NA,47.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18255",36663,"CTR","0",NA,2022-04-10 03:00:00,NA,3.089,NA,NA,NA,47.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18256",36664,"CTR","0",NA,2022-04-10 04:00:00,NA,3.354,NA,NA,NA,47.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
"18257",36665,"CTR","0",NA,2022-04-10 05:00:00,NA,2.983,NA,NA,NA,46.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ctr",2022-02-01,"C.6"
